,task,gt_path,obj_id,n_pos,fold
249,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_001.nii.gz,2.0,21,2
250,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_327.nii.gz,1.0,11,2
251,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_327.nii.gz,2.0,14,2
252,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_268.nii.gz,1.0,13,3
253,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_268.nii.gz,2.0,22,3
254,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_282.nii.gz,1.0,14,3
255,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_282.nii.gz,2.0,17,3
256,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_094.nii.gz,1.0,16,3
257,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_094.nii.gz,2.0,19,3
258,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_310.nii.gz,1.0,16,3
259,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_310.nii.gz,2.0,26,3
260,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_199.nii.gz,1.0,13,3
261,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_199.nii.gz,2.0,12,3
262,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_330.nii.gz,1.0,16,3
263,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_330.nii.gz,2.0,17,3
264,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_385.nii.gz,1.0,19,3
265,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_385.nii.gz,2.0,19,3
266,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_092.nii.gz,1.0,10,3
267,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_092.nii.gz,2.0,17,3
268,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_088.nii.gz,1.0,15,3
269,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_088.nii.gz,2.0,18,3
270,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_175.nii.gz,1.0,14,3
271,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_175.nii.gz,2.0,17,3
272,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_068.nii.gz,1.0,18,3
273,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_068.nii.gz,2.0,24,3
274,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_244.nii.gz,1.0,13,3
275,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_244.nii.gz,2.0,17,3
276,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_150.nii.gz,1.0,12,3
277,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_150.nii.gz,2.0,19,3
278,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_172.nii.gz,1.0,15,3
279,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_172.nii.gz,2.0,17,3
280,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_176.nii.gz,1.0,14,3
281,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_176.nii.gz,2.0,18,3
282,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_051.nii.gz,1.0,14,3
283,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_051.nii.gz,2.0,21,3
284,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_229.nii.gz,1.0,14,3
285,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_229.nii.gz,2.0,21,3
286,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_097.nii.gz,1.0,14,3
287,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_097.nii.gz,2.0,18,3
288,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_087.nii.gz,1.0,14,3
289,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_087.nii.gz,2.0,19,3
290,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_124.nii.gz,1.0,13,3
291,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_124.nii.gz,2.0,22,3
292,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_178.nii.gz,1.0,14,3
293,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_178.nii.gz,2.0,26,3
294,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_360.nii.gz,1.0,14,3
295,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_360.nii.gz,2.0,23,3
296,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_019.nii.gz,1.0,15,3
297,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_019.nii.gz,2.0,22,3
298,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_280.nii.gz,1.0,12,3
299,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_280.nii.gz,2.0,20,3
300,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_143.nii.gz,1.0,14,3
301,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_143.nii.gz,2.0,24,3
302,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_205.nii.gz,1.0,14,3
303,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_205.nii.gz,2.0,18,3
304,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_302.nii.gz,1.0,18,3
305,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_302.nii.gz,2.0,22,3
306,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_165.nii.gz,1.0,12,3
307,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_165.nii.gz,2.0,16,3
308,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_093.nii.gz,1.0,14,3
309,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_093.nii.gz,2.0,22,3
310,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_190.nii.gz,1.0,13,3
311,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_190.nii.gz,2.0,18,3
312,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_287.nii.gz,1.0,14,3
313,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_287.nii.gz,2.0,23,3
314,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_248.nii.gz,1.0,14,3
315,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_248.nii.gz,2.0,23,3
316,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_177.nii.gz,1.0,13,3
317,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_177.nii.gz,2.0,25,3
318,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_274.nii.gz,1.0,17,3
319,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_274.nii.gz,2.0,21,3
320,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_222.nii.gz,1.0,13,3
321,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_222.nii.gz,2.0,17,3
322,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_359.nii.gz,1.0,15,3
323,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_359.nii.gz,2.0,20,3
324,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_376.nii.gz,1.0,17,3
325,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_376.nii.gz,2.0,23,3
326,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_238.nii.gz,1.0,16,3
327,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_238.nii.gz,2.0,19,3
328,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_317.nii.gz,1.0,14,3
329,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_317.nii.gz,2.0,17,3
330,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_367.nii.gz,1.0,16,3
331,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_367.nii.gz,2.0,20,3
332,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_049.nii.gz,1.0,14,3
333,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_049.nii.gz,2.0,21,3
334,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_265.nii.gz,1.0,12,4
335,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_265.nii.gz,2.0,20,4
336,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_333.nii.gz,1.0,13,4
337,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_333.nii.gz,2.0,22,4
338,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_231.nii.gz,1.0,16,4
339,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_231.nii.gz,2.0,25,4
340,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_174.nii.gz,1.0,13,4
341,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_174.nii.gz,2.0,21,4
342,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_004.nii.gz,1.0,15,4
343,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_004.nii.gz,2.0,23,4
344,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_332.nii.gz,1.0,13,4
345,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_332.nii.gz,2.0,21,4
346,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_352.nii.gz,1.0,14,4
347,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_352.nii.gz,2.0,23,4
348,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_070.nii.gz,1.0,14,4
349,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_070.nii.gz,2.0,22,4
350,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_304.nii.gz,1.0,15,4
351,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_304.nii.gz,2.0,23,4
352,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_136.nii.gz,1.0,15,4
353,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_136.nii.gz,2.0,23,4
354,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_098.nii.gz,1.0,15,4
355,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_098.nii.gz,2.0,18,4
356,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_350.nii.gz,1.0,12,4
357,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_350.nii.gz,2.0,20,4
358,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_216.nii.gz,1.0,15,4
359,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_216.nii.gz,2.0,20,4
360,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_277.nii.gz,1.0,12,4
361,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_277.nii.gz,2.0,15,4
362,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_334.nii.gz,1.0,12,4
363,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_334.nii.gz,2.0,22,4
364,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_041.nii.gz,1.0,13,4
365,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_041.nii.gz,2.0,22,4
366,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_133.nii.gz,1.0,19,4
367,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_133.nii.gz,2.0,23,4
368,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_260.nii.gz,1.0,11,4
369,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_260.nii.gz,2.0,17,4
370,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_014.nii.gz,1.0,16,4
371,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_014.nii.gz,2.0,22,4
372,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_212.nii.gz,1.0,13,4
373,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_212.nii.gz,2.0,19,4
374,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_158.nii.gz,1.0,13,4
375,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_158.nii.gz,2.0,21,4
376,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_109.nii.gz,1.0,12,4
377,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_109.nii.gz,2.0,20,4
378,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_046.nii.gz,1.0,14,4
379,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_046.nii.gz,2.0,23,4
380,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_106.nii.gz,1.0,15,4
381,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_106.nii.gz,2.0,22,4
382,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_067.nii.gz,1.0,16,4
383,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_067.nii.gz,2.0,21,4
384,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_173.nii.gz,1.0,14,4
385,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_173.nii.gz,2.0,20,4
386,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_050.nii.gz,1.0,14,4
387,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_050.nii.gz,2.0,20,4
388,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_220.nii.gz,1.0,17,4
389,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_220.nii.gz,2.0,18,4
390,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_328.nii.gz,1.0,14,4
391,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_328.nii.gz,2.0,16,4
392,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_036.nii.gz,1.0,14,4
393,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_036.nii.gz,2.0,23,4
394,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_058.nii.gz,1.0,13,4
395,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_058.nii.gz,2.0,23,4
396,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_299.nii.gz,1.0,12,4
397,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_299.nii.gz,2.0,19,4
398,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_290.nii.gz,1.0,13,4
399,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_290.nii.gz,2.0,24,4
400,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_104.nii.gz,1.0,16,4
401,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_104.nii.gz,2.0,21,4
402,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_025.nii.gz,1.0,15,4
403,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_025.nii.gz,2.0,17,4
404,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_180.nii.gz,1.0,13,4
405,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_180.nii.gz,2.0,19,4
406,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_170.nii.gz,1.0,15,4
407,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_170.nii.gz,2.0,23,4
408,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_295.nii.gz,1.0,15,4
409,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_295.nii.gz,2.0,21,4
410,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_230.nii.gz,1.0,14,4
411,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_230.nii.gz,2.0,21,4
412,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_305.nii.gz,1.0,12,4
413,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_305.nii.gz,2.0,16,4
414,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_101.nii.gz,1.0,13,4
415,Task04_Hippocampus,MSD/Task04_Hippocampus/labelsTr/hippocampus_101.nii.gz,2.0,19,4
